Unnamed: 0,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract,x,y,z,cluster
2952,"Exploring this idea in more detail will
be another topic of further research.","It would
also be possible to incorporate exogenous features in the statistics t(x) in AgraSSt, for example using
ideas from graph attention networks [Velicˇkovic´ et al., 2018].","As AgraSSt depends on the chosen summary statistic t(x), results have to be interpreted with regards
to the respective conditional distributions.",2022-03-07 19:12:40+00:00,AgraSSt: Approximate Graph Stein Statistics for Interpretable Assessment of Implicit Graph Generators,stat.ML,"['stat.ML', 'cs.LG', '60E05, 62E17, 60B20, 05C80']","[arxiv.Result.Author('Wenkai Xu'), arxiv.Result.Author('Gesine Reinert')]","We propose and analyse a novel statistical procedure, coined AgraSSt, to
assess the quality of graph generators that may not be available in explicit
form. In particular, AgraSSt can be used to determine whether a learnt graph
generating process is capable of generating graphs that resemble a given input
graph. Inspired by Stein operators for random graphs, the key idea of AgraSSt
is the construction of a kernel discrepancy based on an operator obtained from
the graph generator. AgraSSt can provide interpretable criticisms for a graph
generator training procedure and help identify reliable sample batches for
downstream tasks. Using Stein`s method we give theoretical guarantees for a
broad class of random graph models. We provide empirical results on both
synthetic input graphs with known graph generation procedures, and real-world
input graphs that the state-of-the-art (deep) generative models for graphs are
trained on.",-0.17190665,-0.25668007,-0.15279347,C
3109,"Keywords: Nonlinear Filtering, Deep Learning, Stochastic PDE Ap-
                                                  proximation

                                         1 Introduction

                                         In this paper we present a further study of the deep learning method devel-
                                         oped in [4] on the example of the Benes ﬁlter.","Further we present the ﬁrst study of the neural
                                                  network method with an adaptive domain for the Benes model.","The algorithm is derived from
                                         the splitting method for SPDEs and replaces the PDE approximation step by
                                         a neural network representation and learning algorithm.",2022-03-09 14:08:38+00:00,Deep Learning for the Benes Filter,stat.ML,"['stat.ML', 'cs.AI', 'cs.NA', 'math.NA', 'math.PR', '60C30']",[arxiv.Result.Author('Alexander Lobbe')],"The Benes filter is a well-known continuous-time stochastic filtering model
in one dimension that has the advantage of being explicitly solvable. From an
evolution equation point of view, the Benes filter is also the solution of the
filtering equations given a particular set of coefficient functions. In
general, the filtering stochastic partial differential equations (SPDE) arise
as the evolution equations for the conditional distribution of an underlying
signal given partial, and possibly noisy, observations. Their numerical
approximation presents a central issue for theoreticians and practitioners
alike, who are actively seeking accurate and fast methods, especially for such
high-dimensional settings as numerical weather prediction, for example. In this
paper we present a brief study of a new numerical method based on the mesh-free
neural network representation of the density of the solution of the Benes model
achieved by deep learning. Based on the classical SPDE splitting method, our
algorithm includes a recursive normalisation procedure to recover the
normalised conditional distribution of the signal process. Within the
analytically tractable setting of the Benes filter, we discuss the role of
nonlinearity in the filtering model equations for the choice of the domain of
the neural network. Further we present the first study of the neural network
method with an adaptive domain for the Benes model.",0.31426942,0.25507057,0.08373159,A
3249,"We further study the local stability and global
                                                  convergence of gradient descent-ascent methods towards consistent equilibrium.","The discriminator deﬁned from second-order statistical moments
                                                  can result in non-existence of Nash equilibrium, existence of consistent non-Nash equilibrium,
                                                  or existence and uniqueness of consistent Nash equilibrium, depending on whether symmetry
                                                  properties of the generator family are respected.","Keywords: GANs, Nash equilibrium, moment-matching, stationary process, statistical consis-
                                          tency

                                          1 Introduction

                                          Estimating the probability distribution of data samples is a classical problem in statistics and ma-
                                          chine learning.",2022-03-14 14:30:23+00:00,On the Nash equilibrium of moment-matching GANs for stationary Gaussian processes,stat.ML,"['stat.ML', 'cs.GT', 'cs.LG']",[arxiv.Result.Author('Sixin Zhang')],"Generative Adversarial Networks (GANs) learn an implicit generative model
from data samples through a two-player game. In this paper, we study the
existence of Nash equilibrium of the game which is consistent as the number of
data samples grows to infinity. In a realizable setting where the goal is to
estimate the ground-truth generator of a stationary Gaussian process, we show
that the existence of consistent Nash equilibrium depends crucially on the
choice of the discriminator family. The discriminator defined from second-order
statistical moments can result in non-existence of Nash equilibrium, existence
of consistent non-Nash equilibrium, or existence and uniqueness of consistent
Nash equilibrium, depending on whether symmetry properties of the generator
family are respected. We further study the local stability and global
convergence of gradient descent-ascent methods towards consistent equilibrium.",0.36196953,-0.043497473,-0.18559118,A
3250,"We further study empirically the local stability and global convergence
                                               of gradient descent-ascent methods towards consistent equilibrium.","The discriminator deﬁned from second-order statistical moments can result in
                                               non-existence of Nash equilibrium, existence of consistent non-Nash equilibrium, or existence and
                                               uniqueness of consistent Nash equilibrium, depending on whether symmetry properties of the gen-
                                               erator family are respected.","Keywords: GANs, Nash equilibrium, moment-matching, stationary process, statistical consistency

                                         1.",2022-03-14 14:30:23+00:00,On the Nash equilibrium of moment-matching GANs for stationary Gaussian processes,stat.ML,"['stat.ML', 'cs.GT', 'cs.LG']",[arxiv.Result.Author('Sixin Zhang')],"Generative Adversarial Networks (GANs) learn an implicit generative model
from data samples through a two-player game. In this paper, we study the
existence of Nash equilibrium of the game which is consistent as the number of
data samples grows to infinity. In a realizable setting where the goal is to
estimate the ground-truth generator of a stationary Gaussian process, we show
that the existence of consistent Nash equilibrium depends crucially on the
choice of the discriminator family. The discriminator defined from second-order
statistical moments can result in non-existence of Nash equilibrium, existence
of consistent non-Nash equilibrium, or existence and uniqueness of consistent
Nash equilibrium, depending on whether symmetry properties of the generator
family are respected. We further study the local stability and global
convergence of gradient descent-ascent methods towards consistent equilibrium.",0.33779675,-0.095957294,-0.2363022,A
3251,"We further study empirically the local stability and global convergence
                                                of gradient descent-ascent methods towards consistent equilibrium.","The discriminator deﬁned from second-order statistical moments can result in
                                                non-existence of Nash equilibrium, existence of consistent non-Nash equilibrium, or existence and
                                                uniqueness of consistent Nash equilibrium, depending on whether symmetry properties of the gen-
                                                erator family are respected.","Keywords: GANs, Nash equilibrium, moment-matching, stationary process, statistical consistency

                                          1.",2022-03-14 14:30:23+00:00,On the Nash equilibrium of moment-matching GANs for stationary Gaussian processes,stat.ML,"['stat.ML', 'cs.GT', 'cs.LG']",[arxiv.Result.Author('Sixin Zhang')],"Generative Adversarial Networks (GANs) learn an implicit generative model
from data samples through a two-player game. In this paper, we study the
existence of Nash equilibrium of the game which is consistent as the number of
data samples grows to infinity. In a realizable setting where the goal is to
estimate the ground-truth generator of a stationary Gaussian process, we show
that the existence of consistent Nash equilibrium depends crucially on the
choice of the discriminator family. The discriminator defined from second-order
statistical moments can result in non-existence of Nash equilibrium, existence
of consistent non-Nash equilibrium, or existence and uniqueness of consistent
Nash equilibrium, depending on whether symmetry properties of the generator
family are respected. We further study empirically the local stability and
global convergence of gradient descent-ascent methods towards consistent
equilibrium.",0.33779675,-0.095957294,-0.2363022,A
3327,"In the following, we further study the scores of the algorithms with statistical
tests, the simplex-plot, and the cumulative diﬀerence-plot.","However,
in this case, the three visualization methods considered (histogram, box-plot, and violin-plot)
have not been able to summarize the scores obtained with the algorithms in a way that enables an
easy comparison.","6.2.1 Mann-Whitney test

Applying the Mann-Whitney test we obtain a p-value of p = 0.035, lower than the usually used
0.05 threshold.",2022-03-15 13:37:03+00:00,Comparing two samples through stochastic dominance: a graphical approach,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Etor Arza'), arxiv.Result.Author('Josu Ceberio'), arxiv.Result.Author('Ekhiñe Irurozki'), arxiv.Result.Author('Aritz Pérez')]","Non-deterministic measurements are common in real-world scenarios: the
performance of a stochastic optimization algorithm or the total reward of a
reinforcement learning agent in a chaotic environment are just two examples in
which unpredictable outcomes are common. These measures can be modeled as
random variables and compared among each other via their expected values or
more sophisticated tools such as null hypothesis statistical tests. In this
paper, we propose an alternative framework to visually compare two samples
according to their estimated cumulative distribution functions. First, we
introduce a dominance measure for two random variables that quantifies the
proportion in which the cumulative distribution function of one of the random
variables scholastically dominates the other one. Then, we present a graphical
method that decomposes in quantiles i) the proposed dominance measure and ii)
the probability that one of the random variables takes lower values than the
other. With illustrative purposes, we re-evaluate the experimentation of an
already published work with the proposed methodology and we show that
additional conclusions (missed by the rest of the methods) can be inferred.
Additionally, the software package RVCompare was created as a convenient way of
applying and experimenting with the proposed framework.",-0.33667195,-0.39646828,0.57500774,C
3328,"In the following, we further study the scores of the algorithms with statistical
tests, the simplex-plot, and the cumulative diﬀerence-plot.","in this case, the three visualization methods considered (histogram, box-plot, and violin-plot)
have not been able to summarize the scores obtained with the algorithms in a way that enables an
easy comparison.","6.2.1 Mann-Whitney test

Applying the Mann-Whitney test we obtain a p-value of p = 0.035, lower than the usually used
0.05 threshold.",2022-03-15 13:37:03+00:00,Comparing two samples through stochastic dominance: a graphical approach,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Etor Arza'), arxiv.Result.Author('Josu Ceberio'), arxiv.Result.Author('Ekhiñe Irurozki'), arxiv.Result.Author('Aritz Pérez')]","Non-deterministic measurements are common in real-world scenarios: the
performance of a stochastic optimization algorithm or the total reward of a
reinforcement learning agent in a chaotic environment are just two examples in
which unpredictable outcomes are common. These measures can be modeled as
random variables and compared among each other via their expected values or
more sophisticated tools such as null hypothesis statistical tests. In this
paper, we propose an alternative framework to visually compare two samples
according to their estimated cumulative distribution functions. First, we
introduce a dominance measure for two random variables that quantifies the
proportion in which the cumulative distribution function of one of the random
variables scholastically dominates the other one. Then, we present a graphical
method that decomposes in quantiles i) the proposed dominance measure and ii)
the probability that one of the random variables takes lower values than the
other. With illustrative purposes, we re-evaluate the experimentation of an
already published work with the proposed methodology and we show that
additional conclusions (missed by the rest of the methods) can be inferred.
Additionally, the software package RVCompare was created as a convenient way of
applying and experimenting with the proposed framework.",-0.32934386,-0.38822538,0.5762646,C
3329,"In the following, we further study the scores of the algorithms with statistical
tests, the simplex-plot, and the cumulative diﬀerence-plot.","in this case, the three visualization methods considered (histogram, box-plot, and violin-plot)
have not been able to summarize the scores obtained with the algorithms in a way that enables an
easy comparison.","6.2.1 Mann-Whitney test

Applying the Mann-Whitney test we obtain a p-value of p = 0.035, lower than the usually used
0.05 threshold.",2022-03-15 13:37:03+00:00,Comparing two samples through stochastic dominance: a graphical approach,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Etor Arza'), arxiv.Result.Author('Josu Ceberio'), arxiv.Result.Author('Ekhiñe Irurozki'), arxiv.Result.Author('Aritz Pérez')]","Non-deterministic measurements are common in real-world scenarios: the
performance of a stochastic optimization algorithm or the total reward of a
reinforcement learning agent in a chaotic environment are just two examples in
which unpredictable outcomes are common. These measures can be modeled as
random variables and compared among each other via their expected values or
more sophisticated tools such as null hypothesis statistical tests. In this
paper, we propose an alternative framework to visually compare two samples
according to their estimated cumulative distribution functions. First, we
introduce a dominance measure for two random variables that quantifies the
proportion in which the cumulative distribution function of one of the random
variables scholastically dominates the other one. Then, we present a graphical
method that decomposes in quantiles i) the proposed dominance measure and ii)
the probability that one of the random variables takes lower values than the
other. With illustrative purposes, we re-evaluate the experimentation of an
already published work with the proposed methodology and we show that
additional conclusions (missed by the rest of the methods) can be inferred.
Additionally, the software package RVCompare was created as a convenient way of
applying and experimenting with the proposed framework.",-0.32934386,-0.38822538,0.5762646,C
3330,"In the following, we further study the scores of the algorithms with statistical
tests, the simplex-plot, and the cumulative diﬀerence-plot.","in this case, the three visualization methods considered (histogram, box-plot, and violin-plot)
have not been able to summarize the scores obtained with the algorithms in a way that enables an
easy comparison.","6.2.1 Mann-Whitney test

Applying the Mann-Whitney test we obtain a p-value of p = 0.035, lower than the usually used
0.05 threshold.",2022-03-15 13:37:03+00:00,Comparing Two Samples Through Stochastic Dominance: A Graphical Approach,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Etor Arza'), arxiv.Result.Author('Josu Ceberio'), arxiv.Result.Author('Ekhiñe Irurozki'), arxiv.Result.Author('Aritz Pérez')]","Non-deterministic measurements are common in real-world scenarios: the
performance of a stochastic optimization algorithm or the total reward of a
reinforcement learning agent in a chaotic environment are just two examples in
which unpredictable outcomes are common. These measures can be modeled as
random variables and compared among each other via their expected values or
more sophisticated tools such as null hypothesis statistical tests. In this
paper, we propose an alternative framework to visually compare two samples
according to their estimated cumulative distribution functions. First, we
introduce a dominance measure for two random variables that quantifies the
proportion in which the cumulative distribution function of one of the random
variables stochastically dominates the other one. Then, we present a graphical
method that decomposes in quantiles i) the proposed dominance measure and ii)
the probability that one of the random variables takes lower values than the
other. With illustrative purposes, we re-evaluate the experimentation of an
already published work with the proposed methodology and we show that
additional conclusions (missed by the rest of the methods) can be inferred.
Additionally, the software package RVCompare was created as a convenient way of
applying and experimenting with the proposed framework.",-0.32934386,-0.38822538,0.5762646,C
3469,"In this subsection, we further study the risk bounds of IHT in well-speciﬁed scenarios where the
data is assumed to be generated according to a truly sparse model.","4.2 Fast rates for well-speciﬁed sparse learning models

The sparse excess risk bounds derived so far are essentially for misspeciﬁed sparse learning models.","Such a statistical treatment is
conventional in the theoretical analysis of high-dimensional sparsity recovery approaches [2, 41, 64].",2022-03-17 16:12:56+00:00,Stability and Risk Bounds of Iterative Hard Thresholding,stat.ML,"['stat.ML', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('Xiao-Tong Yuan'), arxiv.Result.Author('Ping Li')]","In this paper, we analyze the generalization performance of the Iterative
Hard Thresholding (IHT) algorithm widely used for sparse recovery problems. The
parameter estimation and sparsity recovery consistency of IHT has long been
known in compressed sensing. From the perspective of statistical learning,
another fundamental question is how well the IHT estimation would predict on
unseen data. This paper makes progress towards answering this open question by
introducing a novel sparse generalization theory for IHT under the notion of
algorithmic stability. Our theory reveals that: 1) under natural conditions on
the empirical risk function over $n$ samples of dimension $p$, IHT with
sparsity level $k$ enjoys an $\mathcal{\tilde
O}(n^{-1/2}\sqrt{k\log(n)\log(p)})$ rate of convergence in sparse excess risk;
2) a tighter $\mathcal{\tilde O}(n^{-1/2}\sqrt{\log(n)})$ bound can be
established by imposing an additional iteration stability condition on a
hypothetical IHT procedure invoked to the population risk; and 3) a fast rate
of order $\mathcal{\tilde O}\left(n^{-1}k(\log^3(n)+\log(p))\right)$ can be
derived for strongly convex risk function under proper strong-signal
conditions. The results have been substantialized to sparse linear regression
and sparse logistic regression models to demonstrate the applicability of our
theory. Preliminary numerical evidence is provided to confirm our theoretical
predictions.",0.2307668,0.11347099,-0.12366328,A
3470,"In view of the recent progresses achieved towards understanding
the beneﬁt of overparametrization for the optimization and generalization of gradient-based deep
learning algorithms [3, 46], it is interesting to further study the impact of overparametrization on
the generalization performance of IHT-style algorithms for deep learning with sparsity.","In view of the stan-
dard O˜ n−1/2√p uniform convergence bound for dense models (see, e.g., [49]), it is more or less
straightforward to derive a generalization bound of order O˜ n−1/2 k log(p) for IHT which is ap-
plicable to the non-convex regime.","References

 [1] Felix Abramovich and Vadim Grinshtein.",2022-03-17 16:12:56+00:00,Stability and Risk Bounds of Iterative Hard Thresholding,stat.ML,"['stat.ML', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('Xiao-Tong Yuan'), arxiv.Result.Author('Ping Li')]","In this paper, we analyze the generalization performance of the Iterative
Hard Thresholding (IHT) algorithm widely used for sparse recovery problems. The
parameter estimation and sparsity recovery consistency of IHT has long been
known in compressed sensing. From the perspective of statistical learning,
another fundamental question is how well the IHT estimation would predict on
unseen data. This paper makes progress towards answering this open question by
introducing a novel sparse generalization theory for IHT under the notion of
algorithmic stability. Our theory reveals that: 1) under natural conditions on
the empirical risk function over $n$ samples of dimension $p$, IHT with
sparsity level $k$ enjoys an $\mathcal{\tilde
O}(n^{-1/2}\sqrt{k\log(n)\log(p)})$ rate of convergence in sparse excess risk;
2) a tighter $\mathcal{\tilde O}(n^{-1/2}\sqrt{\log(n)})$ bound can be
established by imposing an additional iteration stability condition on a
hypothetical IHT procedure invoked to the population risk; and 3) a fast rate
of order $\mathcal{\tilde O}\left(n^{-1}k(\log^3(n)+\log(p))\right)$ can be
derived for strongly convex risk function under proper strong-signal
conditions. The results have been substantialized to sparse linear regression
and sparse logistic regression models to demonstrate the applicability of our
theory. Preliminary numerical evidence is provided to confirm our theoretical
predictions.",0.38756427,0.036882717,-0.0656348,A
3649,"This indicates that the approach is not untrustworthy
per se, but that it requires further research on methods to approximate the posterior
probabilities of models (Robert et al., 2011).","However, the authors further remark that although the
existing methods are usually applied to problems with insuﬃcient statistics, they seem
to select the correct models.","2.3 Summary

I presented an introduction to Bayesian model comparison in the context of ABC.",2022-03-15 10:24:16+00:00,Model Comparison in Approximate Bayesian Computation,stat.ML,"['stat.ML', 'cs.LG']",[arxiv.Result.Author('Jan Boelts')],"A common problem in natural sciences is the comparison of competing models in
the light of observed data. Bayesian model comparison provides a statistically
sound framework for this comparison based on the evidence each model provides
for the data. However, this framework relies on the calculation of likelihood
functions which are intractable for most models used in practice. Previous
approaches in the field of Approximate Bayesian Computation (ABC) circumvent
the evaluation of the likelihood and estimate the model evidence based on
rejection sampling, but they are typically computationally intense. Here, I
propose a new efficient method to perform Bayesian model comparison in ABC.
Based on recent advances in posterior density estimation, the method
approximates the posterior over models in parametric form. In particular, I
train a mixture-density network to map features of the observed data to the
posterior probability of the models. The performance is assessed with two
examples. On a tractable model comparison problem, the underlying exact
posterior probabilities are predicted accurately. In a use-case scenario from
computational neuroscience -- the comparison between two ion channel models --
the underlying ground-truth model is reliably assigned a high posterior
probability. Overall, the method provides a new efficient way to perform
Bayesian model comparison on complex biophysical models independent of the
model architecture.",-0.11834438,-0.12787217,-0.1635107,C
3657,"Finally, even though our method achieved better accuracy levels compared to PI-WGAN in all the cases, in a
few of numerical experiments presented in the paper, the performance levels can still be improved in further research
extensions.","Also, we now assume
that all sensors will give us accurate information while, in practice, measurement noises exist and should be accounted
for.","Future research directions also include quantifying the the sensor uncertainty as well as the modeling
uncertainty into the framework.",2022-03-21 21:51:19+00:00,PI-VAE: Physics-Informed Variational Auto-Encoder for stochastic differential equations,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Weiheng Zhong'), arxiv.Result.Author('Hadi Meidani')]","We propose a new class of physics-informed neural networks, called
physics-informed Variational Autoencoder (PI-VAE), to solve stochastic
differential equations (SDEs) or inverse problems involving SDEs. In these
problems the governing equations are known but only a limited number of
measurements of system parameters are available. PI-VAE consists of a
variational autoencoder (VAE), which generates samples of system variables and
parameters. This generative model is integrated with the governing equations.
In this integration, the derivatives of VAE outputs are readily calculated
using automatic differentiation, and used in the physics-based loss term. In
this work, the loss function is chosen to be the Maximum Mean Discrepancy (MMD)
for improved performance, and neural network parameters are updated iteratively
using the stochastic gradient descent algorithm. We first test the proposed
method on approximating stochastic processes. Then we study three types of
problems related to SDEs: forward and inverse problems together with mixed
problems where system parameters and solutions are simultaneously calculated.
The satisfactory accuracy and efficiency of the proposed method are numerically
demonstrated in comparison with physics-informed generative adversarial network
(PI-WGAN).",-0.052616086,0.031892046,-0.029607603,B
3711,"More information is available from the following locations:

    - R: https://github.com/dhopp1/nowcastLSTM
    - MATLAB: https://github.com/dhopp1/nowcast_lstm_matlab
    - Julia: https://github.com/dhopp1/NowcastLSTM.jl

The remainder of this paper is structured as follows: the next section will provide more
background information on nowcasting, including during the COVID-19 pandemic, and
the LSTM methodology; section three will examine the relative performance of DFMs
and LSTMs in nowcasting three series during the pandemic: global merchandise trade
exports expressed in both values and volumes and global services exports; section
four will introduce and examine a methodology for introducing causal inference to
LSTM predictions, as well as introduce the wrappers for the nowcast_lstm library;
section five will conclude and examine areas of further research.","Finally, in
order to further increase accessibility to the use of LSTMs in economic nowcasting,
wrappers for R, MATLAB, and Julia for the nowcast_lstm library have been introduced,
enabling the use of library from these languages without the need for Python knowledge.","_____________________________________________________________________________________
4              UNCTAD Research Paper No.",2022-03-22 16:48:41+00:00,Performance of long short-term memory artificial neural networks in nowcasting during the COVID-19 crisis,stat.ML,"['stat.ML', 'cs.LG', 'econ.EM']",[arxiv.Result.Author('Daniel Hopp')],"The COVID-19 pandemic has demonstrated the increasing need of policymakers
for timely estimates of macroeconomic variables. A prior UNCTAD research paper
examined the suitability of long short-term memory artificial neural networks
(LSTM) for performing economic nowcasting of this nature. Here, the LSTM's
performance during the COVID-19 pandemic is compared and contrasted with that
of the dynamic factor model (DFM), a commonly used methodology in the field.
Three separate variables, global merchandise export values and volumes and
global services exports, were nowcast with actual data vintages and performance
evaluated for the second, third, and fourth quarters of 2020 and the first and
second quarters of 2021. In terms of both mean absolute error and root mean
square error, the LSTM obtained better performance in two-thirds of
variable/quarter combinations, as well as displayed more gradual forecast
evolutions with more consistent narratives and smaller revisions. Additionally,
a methodology to introduce interpretability to LSTMs is introduced and made
available in the accompanying nowcast_lstm Python library, which is now also
available in R, MATLAB, and Julia.",-0.28104347,0.18308336,-0.07146077,B
3712,"This method should be considered experimental, and further research is necessary to
examine additional and more robust ways of implementing interpretability within the
LSTM framework.","In empirical
testing, this rescaling factor is almost always close to 1.","Further information on usage and methodology is available on the
repository’s page: https://github.com/dhopp1/nowcast_lstm.",2022-03-22 16:48:41+00:00,Performance of long short-term memory artificial neural networks in nowcasting during the COVID-19 crisis,stat.ML,"['stat.ML', 'cs.LG', 'econ.EM']",[arxiv.Result.Author('Daniel Hopp')],"The COVID-19 pandemic has demonstrated the increasing need of policymakers
for timely estimates of macroeconomic variables. A prior UNCTAD research paper
examined the suitability of long short-term memory artificial neural networks
(LSTM) for performing economic nowcasting of this nature. Here, the LSTM's
performance during the COVID-19 pandemic is compared and contrasted with that
of the dynamic factor model (DFM), a commonly used methodology in the field.
Three separate variables, global merchandise export values and volumes and
global services exports, were nowcast with actual data vintages and performance
evaluated for the second, third, and fourth quarters of 2020 and the first and
second quarters of 2021. In terms of both mean absolute error and root mean
square error, the LSTM obtained better performance in two-thirds of
variable/quarter combinations, as well as displayed more gradual forecast
evolutions with more consistent narratives and smaller revisions. Additionally,
a methodology to introduce interpretability to LSTMs is introduced and made
available in the accompanying nowcast_lstm Python library, which is now also
available in R, MATLAB, and Julia.",-0.24705562,0.17081812,0.06005832,B
3859,"Furthermore, we openly
                                          share the source code of the proposed method to facilitate further research.","We demonstrate the learning behavior of our algorithm on
                                          synthetic data and the signiﬁcant performance improvements over the con-
                                          ventional methods over various real life datasets.","Keywords: feature extraction, end-to-end learning, online learning,
                                          prediction, long short-term memory (LSTM), soft gradient boosting
                                          decision tree (sGBDT).",2022-03-25 17:13:08+00:00,A Hybrid Framework for Sequential Data Prediction with End-to-End Optimization,stat.ML,"['stat.ML', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('Mustafa E. Aydın'), arxiv.Result.Author('Suleyman S. Kozat')]","We investigate nonlinear prediction in an online setting and introduce a
hybrid model that effectively mitigates, via an end-to-end architecture, the
need for hand-designed features and manual model selection issues of
conventional nonlinear prediction/regression methods. In particular, we use
recursive structures to extract features from sequential signals, while
preserving the state information, i.e., the history, and boosted decision trees
to produce the final output. The connection is in an end-to-end fashion and we
jointly optimize the whole architecture using stochastic gradient descent, for
which we also provide the backward pass update equations. In particular, we
employ a recurrent neural network (LSTM) for adaptive feature extraction from
sequential data and a gradient boosting machinery (soft GBDT) for effective
supervised regression. Our framework is generic so that one can use other deep
learning architectures for feature extraction (such as RNNs and GRUs) and
machine learning algorithms for decision making as long as they are
differentiable. We demonstrate the learning behavior of our algorithm on
synthetic data and the significant performance improvements over the
conventional methods over various real life datasets. Furthermore, we openly
share the source code of the proposed method to facilitate further research.",0.011640172,0.49916428,0.27460003,B
3860,"Furthermore, we openly
                                         share the source code of the proposed method to facilitate further research.","We demonstrate the learning behavior of our algorithm on
                                         synthetic data and the signiﬁcant performance improvements over the con-
                                         ventional methods over various real life datasets.","Keywords: feature extraction, end-to-end learning, online learning,
                                         prediction, long short-term memory (LSTM), soft gradient boosting
                                         decision tree (sGBDT).",2022-03-25 17:13:08+00:00,A Hybrid Framework for Sequential Data Prediction with End-to-End Optimization,stat.ML,"['stat.ML', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('Mustafa E. Aydın'), arxiv.Result.Author('Suleyman S. Kozat')]","We investigate nonlinear prediction in an online setting and introduce a
hybrid model that effectively mitigates, via an end-to-end architecture, the
need for hand-designed features and manual model selection issues of
conventional nonlinear prediction/regression methods. In particular, we use
recursive structures to extract features from sequential signals, while
preserving the state information, i.e., the history, and boosted decision trees
to produce the final output. The connection is in an end-to-end fashion and we
jointly optimize the whole architecture using stochastic gradient descent, for
which we also provide the backward pass update equations. In particular, we
employ a recurrent neural network (LSTM) for adaptive feature extraction from
sequential data and a gradient boosting machinery (soft GBDT) for effective
supervised regression. Our framework is generic so that one can use other deep
learning architectures for feature extraction (such as RNNs and GRUs) and
machine learning algorithms for decision making as long as they are
differentiable. We demonstrate the learning behavior of our algorithm on
synthetic data and the significant performance improvements over the
conventional methods over various real life datasets. Furthermore, we openly
share the source code of the proposed method to facilitate further research.",0.011640172,0.49916428,0.27460003,B
4608,"The earliest
                                         bound on the -entropy of a ball in RKHS was given in [5] and further study of this subject was carried out
                                         in [30].",Literature dedicated to covering numbers of kernel classes includes monographs [6] and [3].,"The case of special types of kernels, such as translation invariant and analytical kernels, was considered
                                         in [29].",2022-04-09 16:45:22+00:00,Spectral bounds of the $\varepsilon$-entropy of kernel classes,stat.ML,"['stat.ML', 'cs.LG', 'math.FA']",[arxiv.Result.Author('Rustem Takhanov')],"We develop new upper and lower bounds on the $\varepsilon$-entropy of a unit
ball in a reproducing kernel Hilbert space induced by some Mercer kernel $K$.
Our bounds are based on the behaviour of eigenvalues of a corresponding
integral operator. In our approach we exploit an ellipsoidal structure of a
unit ball in RKHS and a previous work on covering numbers of an ellipsoid in
the euclidean space obtained by Dumer, Pinsker and Prelov.
  We present a number of applications of our main bound, such as its tightness
for a practically important case of the Gaussian kernel. Further, we develop a
series of lower bounds on the $\varepsilon$-entropy that can be established
from a connection between covering numbers of a ball in RKHS and a quantization
of a Gaussian Random Field that corresponds to the kernel $K$ by the
Kosambi-Karhunen-Lo\`eve transform.",0.21311098,-0.3036499,0.054871663,A
4858,"While there has
FID metric itself, wherein the scores do not correlate with             been a signiﬁcant amount of research trying to remedy and
visual quality, emphasize the importance of further research            explain this situation (Choi et al., 2018; Ren et al., 2019;
on sample-based evaluation metrics for DGMs (Borji, 2022),              Le Lan & Dinh, 2020; Caterini & Loaiza-Ganem, 2021),
although developing such metrics falls outside our scope.","We believe these failures modes of the           hoods to MNIST and SVHN, respectively.","there is little work achieving good OOD performance using
                                                                        only likelihoods (Caterini et al., 2021).",2022-04-14 18:00:03+00:00,Diagnosing and Fixing Manifold Overfitting in Deep Generative Models,stat.ML,"['stat.ML', 'cs.AI', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Gabriel Loaiza-Ganem'), arxiv.Result.Author('Brendan Leigh Ross'), arxiv.Result.Author('Jesse C. Cresswell'), arxiv.Result.Author('Anthony L. Caterini')]","Likelihood-based, or explicit, deep generative models use neural networks to
construct flexible high-dimensional densities. This formulation directly
contradicts the manifold hypothesis, which states that observed data lies on a
low-dimensional manifold embedded in high-dimensional ambient space. In this
paper we investigate the pathologies of maximum-likelihood training in the
presence of this dimensionality mismatch. We formally prove that degenerate
optima are achieved wherein the manifold itself is learned but not the
distribution on it, a phenomenon we call manifold overfitting. We propose a
class of two-step procedures consisting of a dimensionality reduction step
followed by maximum-likelihood density estimation, and prove that they recover
the data-generating distribution in the nonparametric regime, thus avoiding
manifold overfitting. We also show that these procedures enable density
estimation on the manifolds learned by implicit models, such as generative
adversarial networks, hence addressing a major shortcoming of these models.
Several recently proposed methods are instances of our two-step procedures; we
thus unify, extend, and theoretically justify a large class of models.",-0.21033809,-0.10831773,0.036226004,C
